sampleid,x,y
12086,172,1
12087,298,1
12088,336,1
12089,370,1
12090,993,1
12091,570,1
12092,879,1
12093,575,1
12094,785,1
12095,390,1
12096,306,1
12097,77,1
12098,719,1
12099,347,1
12100,861,1
12101,25,1
12102,920,1
12103,876,1
12104,631,1
12105,243,1
12106,650,1
12107,512,1
12108,400,1
12109,820,1
12110,834,1
12111,44,1
12112,333,1
12113,916,1
12114,91,1
12115,546,1
12116,526,1
12117,706,1
12118,738,1
12119,626,1
12120,178,1
12121,556,1
12122,512,1
12123,509,1
12124,1006,0
12125,794,1
12126,879,1
12127,240,1
12128,427,1
12129,365,1
12130,865,1
12131,94,1
12132,244,1
12133,101,1
12134,82,1
12135,488,1
12136,360,1
12137,75,1
12138,311,1
12139,330,1
12140,248,1
12141,72,1
12142,667,1
12143,193,1
12144,632,1
12145,151,1
12146,119,1
12147,373,1
12148,67,1
12149,80,1
12150,364,1
12151,146,1
12152,832,1
12153,733,1
12154,447,1
12155,562,1
12156,919,1
12157,980,1
12158,133,1
12159,351,1
12160,659,1
12161,589,1
12162,749,1
12163,904,1
12164,205,1
12165,797,1
12166,715,1
12167,581,1
12168,431,1
12169,801,1
12170,467,1
12171,725,1
12172,825,1
12173,619,1
12174,820,1
12175,837,1
12176,22,1
12177,924,1
12178,861,1
12179,1008,0
12180,385,1
12181,85,1
12182,960,1
12183,329,1
12184,437,1
12185,699,1
12186,588,1
12187,766,1
12188,518,1
12189,530,1
12190,521,1
12191,359,1
12192,326,1
12193,781,1
12194,901,1
12195,181,1
12196,288,1
12197,268,1
12198,684,1
12199,728,1
12200,512,1
12201,817,1
12202,798,1
12203,326,1
12204,826,1
12205,5,1
12206,403,1
12207,863,1
12208,366,1
12209,587,1
12210,743,1
12211,858,1
12212,498,1
12213,1012,0
12214,85,1
12215,265,1
12216,724,1
12217,334,1
12218,900,1
12219,36,1
12220,888,1
12221,310,1
12222,488,1
12223,268,1
12224,346,1
12225,736,1
12226,808,1
12227,155,1
12228,854,1
12229,806,1
12230,944,1
12231,6,1
12232,270,1
12233,80,1
12234,78,1
12235,361,1
12236,428,1
12237,1013,0
12238,287,1
12239,770,1
12240,1012,0
12241,162,1
12242,18,1
12243,919,1
12244,858,1
12245,31,1
12246,147,1
12247,430,1
12248,74,1
12249,688,1
12250,825,1
12251,492,1
12252,666,1
12253,418,1
12254,960,1
12255,1007,0
12256,225,1
12257,528,1
12258,203,1
12259,682,1
12260,188,1
12261,124,1
12262,427,1
12263,655,1
12264,336,1
12265,774,1
12266,150,1
12267,14,1
12268,845,1
12269,910,1
12270,647,1
12271,334,1
12272,465,1
12273,522,1
12274,863,1
12275,401,1
12276,651,1
12277,490,1
12278,53,1
12279,472,1
12280,536,1
12281,325,1
12282,553,1
12283,934,1
12284,97,1
12285,470,1
12286,116,1
12287,770,1
12288,754,1
12289,225,1
